,profile_name, subscriber , view , video ,country,category,since, last_subscriber_30 , last_view_30 , min_month_earnings , max_month_earnings , 2016_views , 2017_views , 2018_views , 2019_views , 2020_views , 2021_views , 2022_views , 2023_views , 2024_views , 2016_subscribers , 2017_subscribers , 2018_subscribers , 2019_subscribers , 2020_subscribers , 2021_subscribers , 2022_subscribers , 2023_subscribers , 2024_subscribers 
629,ميرثون   Mayrithun," 629,000.00 "," 126,878,575.00 ", 800.00 ,Saudi Arabia (SA),Autos & Vehicles,2014," 2,000.00 "," 1,348,205.00 ", 505.00 ," 3,030.00 ", -   , -   ," 13,584,219.00 "," 26,220,248.00 "," 19,829,558.00 "," 18,136,089.00 "," 13,822,224.00 "," 7,669,901.00 "," 27,616,336.00 ", -   , -   ," 123,140.00 "," 189,860.00 "," 99,000.00 "," 107,000.00 "," 55,000.00 "," 24,000.00 "," 31,000.00 "
630,Cartoon Nation  |  جمهورية الكرتون," 627,427.00 "," 317,847,167.00 "," 1,407.00 ",Saudi Arabia (SA),Film & Animation,2014," 74,550.00 "," 29,668,680.00 "," 11,100.00 "," 66,800.00 "," 63,417,923.00 "," 187,928,293.00 "," 66,500,951.00 ", -   , -   , -   , -   , -   , -   ," 125,110.00 "," 323,641.00 "," 178,676.00 ", -   , -   , -   , -   , -   , -   
631,Abu Atwan Series," 620,000.00 "," 16,316,611.00 ", 231.00 ,Saudi Arabia (SA),Gaming,2017," 9,000.00 "," 693,943.00 ", 260.00 ," 1,560.00 ", -   ," 893,535.00 "," 750,506.00 "," 5,118,743.00 "," 1,725,433.00 "," 6,126,420.00 "," 4,103,385.00 "," 3,635,486.00 "," 6,036,897.00 ", -   ," 63,143.00 "," 52,948.00 "," 153,909.00 "," 31,000.00 "," 113,000.00 "," 57,000.00 "," 36,000.00 "," 113,000.00 "
632,Rotana Mousica," 619,000.00 "," 251,113,787.00 ", 256.00 ,Saudi Arabia (SA),Entertainment,2012," 2,000.00 "," 3,270,801.00 "," 1,230.00 "," 7,360.00 ", -   ," 124,467,477.00 "," 57,728,393.00 "," 55,816,590.00 "," 29,161,875.00 "," 32,271,164.00 "," 85,616,883.00 "," 17,737,530.00 "," 19,547,641.00 ", -   ," 231,283.00 "," 117,156.00 "," 97,561.00 "," 54,000.00 "," 47,000.00 "," 30,000.00 "," 20,000.00 "," 22,000.00 "
633,"مملكة ماما وفاء"," 618,000.00 "," 87,717,403.00 "," 1,589.00 ",Saudi Arabia (SA),Education,2016, -   ," 28,030.00 ", 10.00 , 63.00 , -   , -   ," 5,348,964.00 "," 29,286,108.00 "," 18,238,567.00 "," 20,599,120.00 "," 7,870,793.00 "," 4,433,821.00 "," 1,940,030.00 ", -   , -   ," 76,043.00 "," 289,957.00 "," 112,000.00 "," 83,000.00 "," 34,000.00 "," 15,000.00 "," 8,000.00 "
634,كرافتر   Crafter," 617,000.00 "," 260,009,692.00 ", 781.00 ,Saudi Arabia (SA),Gaming,2020," 7,000.00 "," 2,575,158.00 ", 965.00 ," 5,790.00 ", -   , -   , -   , -   , -   ," 77,999,845.00 "," 85,675,524.00 "," 57,913,032.00 "," 38,421,291.00 ", -   , -   , -   , -   , -   ," 284,000.00 "," 139,000.00 "," 101,000.00 "," 93,000.00 "
635,يوميات ريناد و حلا," 615,000.00 "," 252,276,050.00 ", 978.00 ,Saudi Arabia (SA),Entertainment,2019, -   ," 900,605.00 ", 337.00 ," 2,029.00 ", -   , -   , -   , -   , -   , -   , -   ," 202,270,907.00 "," 50,005,143.00 ", -   , -   , -   , -   , -   , -   , -   ," 554,000.00 "," 61,000.00 "
636,F 16 Ksa," 613,000.00 "," 64,674,822.00 ", 463.00 ,Saudi Arabia (SA),People & Blogs,2011, -   ," 6,930.00 ", 2.00 , 15.00 ," 33,682,926.00 "," 17,026,082.00 "," 7,993,964.00 "," 2,897,855.00 "," 1,413,587.00 "," 1,158,954.00 "," 274,492.00 "," 141,979.00 "," 84,983.00 "," 296,443.00 "," 217,416.00 "," 68,455.00 "," 31,686.00 "," 9,000.00 "," 2,000.00 "," 3,000.00 "," 2,000.00 "," 3,000.00 "
637,The Powr Podcast," 612,000.00 "," 64,507,037.00 ", 99.00 ,Saudi Arabia (SA),Gaming,2020, -   ," 84,179.00 ", 31.00 , 189.00 , -   , -   , -   , -   , -   ," 8,856,406.00 "," 5,010,869.00 "," 32,286,348.00 "," 18,353,414.00 ", -   , -   , -   , -   , -   ," 258,000.00 "," 138,000.00 "," 154,000.00 "," 62,000.00 "
638,قناة كواكب," 609,000.00 "," 76,318,980.00 ", 129.00 ,Saudi Arabia (SA),Education,2017, -   ," 23,278.00 ", 8.00 , 52.00 , -   , -   ," 29,599,098.00 "," 17,156,815.00 "," 11,789,285.00 "," 13,443,482.00 "," 3,260,586.00 "," 681,264.00 "," 388,450.00 ", -   , -   ," 234,275.00 "," 176,725.00 "," 85,000.00 "," 101,000.00 "," 15,000.00 "," 2,000.00 "," 1,000.00 "
639,Bb Rgamer," 605,000.00 "," 6,596,970.00 ", 44.00 ,Saudi Arabia (SA),Gaming,2012, -   ," 1,048.00 ", -   , 2.00 ," 50,093,150.00 "," 9,855,857.00 "," 11,429,934.00 "," 2,471,651.00 "," 1,315,706.00 "," 800,243.00 "," 75,966,541.00 "," 6,571,433.00 "," 25,537.00 "," 444,087.00 "," 68,537.00 "," 57,305.00 "," 29,071.00 "," 17,000.00 "," 5,000.00 "," 6,000.00 "," 6,000.00 "," 4,000.00 "
640,سهى الكاريزما," 604,000.00 ", -   , -   ,Saudi Arabia (SA),People & Blogs,2015," (1,000.00)", -   , -   , -   , -   , -   , -   , -   , -   , -   ," 43,680,383.00 "," 43,680,383.00 ", -   , -   , -   , -   , -   , -   , -   ," 630,000.00 "," 14,000.00 "," 12,000.00 "
641,الحضره \ Dew," 604,000.00 "," 41,778,572.00 ", 150.00 ,Saudi Arabia (SA),Gaming,2012, -   ," 15,195.00 ", 5.00 , 34.00 ," 8,814,793.00 "," 8,814,793.00 "," 8,537,344.00 "," 5,267,779.00 "," 14,310,711.00 "," 18,548,333.00 "," 3,464,567.00 "," 1,248,919.00 "," 936,477.00 "," 131,003.00 "," 1,882.00 "," 1,993.00 "," 143,108.00 "," 167,000.00 "," 142,000.00 "," 14,000.00 "," 2,000.00 "," 9,000.00 "
642,Msdossary7," 604,000.00 "," 26,080,454.00 ", 89.00 ,Saudi Arabia (SA),Gaming,2015," 2,000.00 "," 63,210.00 ", 23.00 , 142.00 , -   , -   , -   ," 9,597,430.00 "," 5,316,217.00 "," 5,803,380.00 "," 2,652,822.00 "," 1,317,262.00 "," 1,393,343.00 ", -   , -   , -   ," 278,000.00 "," 102,000.00 "," 120,000.00 "," 46,000.00 "," 14,000.00 "," 44,000.00 "
643,قناة العفراني الهذيلي البقمي," 603,000.00 "," 631,687,719.00 "," 10,103.00 ",Saudi Arabia (SA),Entertainment,2008," 1,000.00 "," 1,939,176.00 ", 727.00 ," 4,360.00 ", -   , -   ," 308,616,275.00 "," 90,313,382.00 "," 26,164,343.00 "," 79,097,457.00 "," 61,351,285.00 "," 39,982,975.00 "," 26,162,002.00 ", -   , -   ," 302,549.00 "," 113,451.00 "," 40,000.00 "," 57,000.00 "," 43,000.00 "," 28,000.00 "," 19,000.00 "
644,ستوري كرة القدم بالعربي," 606,000.00 "," 180,606,846.00 ", 714.00 ,Saudi Arabia (SA),Sports,2022," 28,000.00 "," 7,697,910.00 "," 2,890.00 "," 17,300.00 ", -   , -   , -   , -   , -   , -   , -   , -   ," 180,606,846.00 ", -   , -   , -   , -   , -   , -   , -   , -   ," 606,000.00 "
645,Ali Tg," 602,000.00 "," 11,107,651.00 ", 37.00 ,Saudi Arabia (SA),People & Blogs,2016, -   ," 1,305.00 ", -   , 2.00 ," 185,934.00 "," 653,780.00 "," 2,062,012.00 "," 3,503,257.00 "," 2,169,316.00 "," 2,024,643.00 "," 336,192.00 "," 128,638.00 "," 43,879.00 "," 17,369.00 "," 48,945.00 "," 143,778.00 "," 192,908.00 "," 96,000.00 "," 107,000.00 "," 3,000.00 "," 4,000.00 "," 3,000.00 "
646,X.Rnh | ريان الخالد," 600,000.00 ", -   , -   ,Saudi Arabia (SA),Entertainment,2015, -   , -   , -   , -   , -   ," 25,078,273.00 "," 7,914,411.00 "," 7,468,134.00 "," 684,610.00 "," 463,747.00 "," 216,687.00 "," 40,456,642.00 ", -   , -   ," 344,147.00 "," 163,382.00 "," 94,471.00 "," 11,000.00 "," 1,000.00 "," 4,000.00 "," 4,000.00 "," 4,000.00 "
647,يوميات بيتي Asmaa Mohamed," 601,000.00 "," 70,968,950.00 "," 1,925.00 ",Saudi Arabia (SA),People & Blogs,2016," 1,000.00 "," 114,254.00 ", 42.00 , 257.00 , -   , -   , -   , -   , -   , -   , -   ," 68,650,005.00 "," 2,318,945.00 ", -   , -   , -   , -   , -   , -   , -   ," 593,000.00 "," 8,000.00 "
648,شعلان Sh3 Lan," 599,000.00 "," 23,968,067.00 ", 81.00 ,Saudi Arabia (SA),Comedy,2015, -   , 755.00 , -   , 1.00 , -   , -   , -   ," 14,768,172.00 "," 8,460,932.00 "," 3,848,666.00 "," 108,248.00 "," 45,500.00 "," 3,172,451.00 ", -   , -   , -   ," 469,000.00 "," 136,000.00 "," 30,000.00 "," 17,000.00 "," 11,000.00 "," 8,000.00 "
649,Koora7," 598,000.00 "," 154,374,264.00 ", 616.00 ,Saudi Arabia (SA),Sports,2017," 1,000.00 "," 168,525.00 ", 63.00 , 379.00 , -   , -   , -   , -   , -   , -   , -   , -   ," 154,374,264.00 ", -   , -   , -   , -   , -   , -   , -   , -   ," 598,000.00 "
650,Ghanem Show," 599,000.00 "," 271,563,609.00 ", 539.00 ,Saudi Arabia (SA),People & Blogs,2015," 2,000.00 "," 273,869.00 ", 102.00 , 616.00 ," 51,640,487.00 "," 118,728,530.00 "," 52,770,204.00 "," 12,476,179.00 "," 14,948,459.00 "," 6,399,243.00 "," 7,383,638.00 "," 5,324,198.00 "," 1,892,671.00 ", -   , -   , -   , -   , -   , -   ," 584,000.00 "," 6,000.00 "," 9,000.00 "
651,مطبخ غصون Ghusoon Kitchen," 597,000.00 "," 72,847,713.00 ", 751.00 ,Saudi Arabia (SA),Education,2015," 3,000.00 "," 492,685.00 ", 184.00 ," 1,110.00 ", -   , -   , -   ," 24,806,245.00 "," 12,991,492.00 "," 8,587,703.00 "," 8,170,672.00 "," 10,452,217.00 "," 7,839,384.00 ", -   , -   , -   ," 246,000.00 "," 106,000.00 "," 64,000.00 "," 72,000.00 "," 62,000.00 "," 47,000.00 "
652,الكونقرس A Lken Ge Rs," 595,000.00 "," 48,920,945.00 ", 354.00 ,Saudi Arabia (SA),Gaming,2016, -   ," 1,866,240.00 ", 699.00 ," 4,200.00 ", -   ," 17,166,062.00 "," 19,518,369.00 "," 12,236,514.00 ", -   , -   , -   , -   , -   , -   ," 194,423.00 "," 170,819.00 "," 229,758.00 ", -   , -   , -   , -   , -   
653,جولبيري   Gülperi," 595,000.00 "," 159,206,253.00 ", 401.00 ,Saudi Arabia (SA),Film & Animation,2019, -   ," 33,532.00 ", 12.00 , 75.00 , -   , -   , -   , -   ," 30,628,582.00 "," 21,988,465.00 "," 39,206,517.00 "," 151,895,454.00 "," 84,512,765.00 ", -   , -   , -   , -   ," 67,000.00 "," 44,000.00 "," 253,000.00 "," 214,000.00 "," 17,000.00 "
654,Hosam 7 R," 594,000.00 "," 105,151,256.00 ", 897.00 ,Saudi Arabia (SA),Gaming,2013," 3,000.00 "," 954,291.00 ", 357.00 ," 2,150.00 ", -   , -   , -   ," 11,873,167.00 "," 17,172,650.00 "," 30,645,451.00 "," 19,753,137.00 "," 13,232,409.00 "," 12,474,442.00 ", -   , -   , -   ," 143,000.00 "," 115,000.00 "," 176,000.00 "," 71,000.00 "," 40,000.00 "," 49,000.00 "
655,Huawei Saudi هواوي السعودية," 593,000.00 "," 333,897,222.00 ", 330.00 ,Saudi Arabia (SA),People & Blogs,2017, -   ," 93,347.00 ", 35.00 , 210.00 , -   , -   , -   , -   , -   ," 338,315,804.00 "," 6,441,286.00 "," 1,817,195.00 "," 205,509.00 ", -   , -   , -   , -   , -   ," 589,000.00 "," 5,000.00 "," 7,000.00 "," 2,000.00 "
656,M Ym66," 593,000.00 "," 7,057.00 ", 11.00 ,Saudi Arabia (SA),Sports,2016, -   , 5.00 , -   , -   ," 13,124,164.00 "," 13,013,105.00 "," 111,059.00 ", -   , -   ," 5,021.00 "," 1,067.00 ", 756.00 , 213.00 ," 86,456.00 "," 578,405.00 "," 22,553.00 "," 14,308.00 "," 7,000.00 "," 15,000.00 "," 5,000.00 "," 4,000.00 "," 4,000.00 "
657,Ethio Nas ኢትዮ ናስ," 593,000.00 "," 83,036,092.00 "," 1,784.00 ",Saudi Arabia (SA),People & Blogs,2015," 3,000.00 "," 44,655.00 ", -   , 16.00 , -   , -   , -   ," 6,797,106.00 "," 20,881,248.00 "," 39,414,550.00 "," 7,995,002.00 "," 7,631,361.00 "," 316,825.00 ", -   , -   , -   ," 120,000.00 "," 133,000.00 "," 175,000.00 "," 96,000.00 "," 29,000.00 "," 40,000.00 "
658,Al Arabiya English," 593,000.00 "," 153,560,350.00 "," 4,692.00 ",Saudi Arabia (SA),News & Politics,2011," 12,000.00 "," 3,765,648.00 "," 1,410.00 "," 8,470.00 ", -   ," 2,979,707.00 "," 5,100,320.00 "," 14,097,831.00 "," 18,047,220.00 "," 14,267,228.00 "," 13,744,636.00 "," 28,770,338.00 "," 56,553,070.00 "," 10,546.00 "," 7,062.00 "," 19,068.00 "," 72,324.00 "," 61,000.00 "," 63,000.00 "," 59,000.00 "," 98,000.00 "," 203,000.00 "
659,Rwaad Almamlaka رواد المملكة," 591,000.00 "," 183,104,884.00 "," 1,323.00 ",Saudi Arabia (SA),Education,2011," 1,000.00 "," 590,840.00 ", 221.00 ," 1,330.00 ", -   ," 34,549,861.00 "," 15,448,556.00 "," 29,069,175.00 "," 23,553,892.00 "," 36,508,865.00 "," 25,158,157.00 "," 10,110,362.00 "," 8,706,016.00 ", -   ," 130,341.00 "," 94,906.00 "," 111,753.00 "," 67,000.00 "," 101,000.00 "," 58,000.00 "," 13,000.00 "," 15,000.00 "
660,"Bóng đá 360"," 589,000.00 "," 148,775,539.00 ", 256.00 ,Saudi Arabia (SA),People & Blogs,2019," (1,000.00)"," 9,016.00 ", 3.00 , 20.00 , -   , -   , -   ," 74,545,979.00 "," 40,047,090.00 "," 92,122,879.00 "," 25,530,767.00 "," 8,469,808.00 "," 91,940,984.00 ", -   , -   , -   , -   ," 221,000.00 "," 210,000.00 "," 48,000.00 "," 16,000.00 "," 94,000.00 "
661,John Smith," 588,000.00 "," 192,811,296.00 "," 1,979.00 ",Saudi Arabia (SA),Gaming,2014, -   ," 433,774.00 ", 162.00 , 975.00 ," 9,525,082.00 "," 21,354,934.00 "," 36,772,947.00 "," 41,676,200.00 "," 29,355,584.00 "," 17,704,014.00 "," 10,417,672.00 "," 16,854,054.00 "," 9,150,809.00 "," 72,285.00 "," 79,493.00 "," 154,784.00 "," 126,438.00 "," 67,000.00 "," 40,000.00 "," 18,000.00 "," 17,000.00 "," 13,000.00 "
662,محمد ال سعيد," 585,000.00 "," 45,113,430.00 ", 92.00 ,Saudi Arabia (SA),People & Blogs,2013, -   ," 15,477.00 ", 5.00 , 34.00 , -   , -   ," 25,755,907.00 "," 9,669,266.00 "," 4,323,872.00 "," 3,101,206.00 "," 1,312,202.00 "," 681,948.00 "," 269,029.00 ", -   , -   ," 421,312.00 "," 94,688.00 "," 41,000.00 "," 28,000.00 "," 4,000.00 "," 2,000.00 "," 2,000.00 "
663,بدر الحناكي," 582,000.00 "," 302,993,209.00 ", 819.00 ,Saudi Arabia (SA),Science & Technology,2021," 9,000.00 "," 7,097,989.00 "," 2,660.00 "," 16,000.00 ", -   , -   , -   , -   , -   , -   , -   , -   ," 302,993,209.00 ", -   , -   , -   , -   , -   , -   , -   , -   ," 582,000.00 "
664,Rahumi Extra," 581,000.00 "," 59,570,594.00 ", 83.00 ,Saudi Arabia (SA),Gaming,2019," 4,000.00 "," 407,296.00 ", 152.00 , 916.00 , -   , -   , -   , -   , -   , -   ," 30,671,696.00 "," 18,658,092.00 "," 10,240,806.00 ", -   , -   , -   , -   , -   , -   ," 364,000.00 "," 123,000.00 "," 94,000.00 "
665,Miva Flowers," 581,000.00 "," 80,468,843.00 ", 438.00 ,Saudi Arabia (SA),Howto & Style,2011, -   ," 8,393.00 ", 3.00 , 18.00 ," 61,266,389.00 "," 9,932,414.00 "," 4,361,722.00 "," 1,907,636.00 "," 974,926.00 "," 1,093,069.00 "," 587,442.00 "," 176,712.00 "," 168,533.00 "," 473,919.00 "," 63,089.00 "," 33,904.00 "," 11,088.00 "," 3,000.00 "," 1,000.00 "," 2,000.00 "," 1,000.00 "," 2,000.00 "
666,Zamakan زمكان," 581,000.00 "," 35,629,252.00 ", 81.00 ,Saudi Arabia (SA),Entertainment,2018," 3,000.00 "," 213,026.00 ", 79.00 , 479.00 , -   , -   , -   ," 2,311,222.00 "," 5,592,720.00 "," 15,166,460.00 "," 6,699,862.00 "," 2,310,207.00 "," 3,548,781.00 ", -   , -   , -   ," 107,000.00 "," 132,000.00 "," 193,000.00 "," 94,000.00 "," 21,000.00 "," 34,000.00 "
667,سعودي أوتو," 581,000.00 "," 135,068,808.00 "," 2,110.00 ",Saudi Arabia (SA),Autos & Vehicles,2013," 4,000.00 "," 1,567,774.00 ", 587.00 ," 3,530.00 ", -   ," 16,547,494.00 "," 17,306,671.00 "," 23,638,059.00 "," 13,485,329.00 "," 25,638,219.00 "," 15,488,639.00 "," 12,536,910.00 "," 10,427,487.00 ", -   ," 159,233.00 "," 88,632.00 "," 105,135.00 "," 48,000.00 "," 83,000.00 "," 41,000.00 "," 32,000.00 "," 24,000.00 "
668,اوبلز خلف الكواليس," 573,000.00 "," 19,036,421.00 ", 51.00 ,Saudi Arabia (SA),Gaming,2019," 1,000.00 "," 91,726.00 ", 34.00 , 206.00 , -   , -   , -   ," 643,362.00 "," 6,729,301.00 "," 4,065,216.00 "," 3,085,440.00 "," 1,747,511.00 "," 2,765,591.00 ", -   , -   , -   ," 93,700.00 "," 261,300.00 "," 111,000.00 "," 35,000.00 "," 26,000.00 "," 46,000.00 "
669,Mr Mezo L مستر ميزو," 571,000.00 "," 36,850,224.00 ", 47.00 ,Saudi Arabia (SA),People & Blogs,2012, -   , 320.00 , -   , -   , -   ," 20,078,185.00 "," 12,089,959.00 "," 2,778,860.00 "," 1,180,706.00 "," 553,722.00 "," 137,496.00 "," 24,131.00 "," 7,165.00 ", -   ," 393,493.00 "," 146,385.00 "," 41,122.00 "," 6,000.00 "," 6,000.00 "," 4,000.00 "," 3,000.00 "," 3,000.00 "
670,منوعات تايم," 568,495.00 "," 156,882,220.00 ", 606.00 ,Saudi Arabia (SA),People & Blogs,2015," 103,410.00 "," 26,180,430.00 "," 9,820.00 "," 58,900.00 ", -   ," 73,095,331.00 "," 83,786,889.00 ", -   , -   , -   , -   , -   , -   , -   ," 206,396.00 "," 362,099.00 ", -   , -   , -   , -   , -   , -   
671,Shkles L شكلس," 568,000.00 "," 2,435.00 ", -   ,Saudi Arabia (SA),Entertainment,2015, -   , -   , -   , -   , -   ," 2,504,494.00 "," 45,009,113.00 "," 72,346,947.00 "," 30,217,307.00 "," 15,351,957.00 "," 165,429,818.00 "," 2,435.00 ", -   , -   ," 24,517.00 "," 269,088.00 "," 207,395.00 "," 58,000.00 "," 28,000.00 "," 7,000.00 "," 7,000.00 "," 5,000.00 "
672,عالم كوكي," 566,000.00 "," 6,267,472.00 ", 91.00 ,Saudi Arabia (SA),Education,2018, -   ," 19,291.00 ", 7.00 , 43.00 , -   , -   ," 20,993.00 "," 11,903,627.00 "," 11,636,339.00 "," 16,973,867.00 "," 93,624,437.00 "," 89,027,222.00 "," 4,916,835.00 ", -   , -   , -   , -   , -   , -   ," 562,000.00 "," 9,000.00 "," 5,000.00 "
673,Mom Tastic By Shamsheera," 565,000.00 "," 160,179,345.00 ", 629.00 ,Saudi Arabia (SA),Howto & Style,2017, -   ," 330,493.00 ", 123.00 , 743.00 , -   , -   ," 18,993,613.00 "," 32,161,313.00 "," 23,031,406.00 "," 35,942,149.00 "," 25,394,755.00 "," 14,467,729.00 "," 10,188,380.00 ", -   , -   ," 152,324.00 "," 163,676.00 "," 88,000.00 "," 101,000.00 "," 41,000.00 "," 15,000.00 "," 4,000.00 "
674,Video Call," 564,000.00 "," 7,771,148.00 ", 184.00 ,Saudi Arabia (SA),Entertainment,2017, -   ," 467,726.00 ", 175.00 ," 1,050.00 ", -   ," 228,531.00 "," 80,675,800.00 "," 80,376,466.00 "," 613,297.00 "," 29,938.00 "," 879,215.00 "," 25,762.00 "," 7,453,501.00 ", -   , -   , -   ," 558,000.00 "," 6,000.00 "," 4,000.00 "," 3,000.00 "," 4,000.00 "," 11,000.00 "
675,Tik Tok Baila," 563,000.00 "," 589,391.00 ", 36.00 ,Saudi Arabia (SA),Film & Animation,2007, -   , 50.00 , -   , -   , -   , -   ," 106,658,505.00 "," 100,366,146.00 "," 207,013,379.00 "," 347,661.00 "," 216,283.00 "," 12,224.00 "," 1,951.00 ", -   , -   ," 435,067.00 "," 435,067.00 "," 610,000.00 "," 16,000.00 "," 11,000.00 "," 12,000.00 "," 8,000.00 "
676,حكم عقلك," 562,000.00 "," 56,688,408.00 ", 75.00 ,Saudi Arabia (SA),Entertainment,2017, -   ," 59,651.00 ", 22.00 , 134.00 , -   , -   ," 9,207.00 "," 13,976,082.00 "," 27,073,966.00 "," 10,022,848.00 "," 1,322,142.00 "," 4,085,938.00 "," 198,225.00 ", -   , -   ," 38,408.00 "," 163,592.00 "," 202,000.00 ", -   ," 524,000.00 "," 3,000.00 "," 35,000.00 "
677,فراس الشبرمي   Firas Al Shubrumi," 559,000.00 "," 50,085,337.00 ", 39.00 ,Saudi Arabia (SA),People & Blogs,2017, -   ," 78,594.00 ", 29.00 , 176.00 , -   ," 2,118,467.00 "," 42,880,011.00 "," 31,971,689.00 "," 1,853,220.00 "," 50,827,209.00 "," 18,476,843.00 "," 1,052,225.00 "," 2,560,091.00 ", -   ," 50,055.00 "," 218,134.00 "," 226,811.00 "," 57,000.00 "," 12,000.00 "," 2,000.00 "," 3,000.00 ", -   
678,بن اسحاق," 556,000.00 ", -   , -   ,Saudi Arabia (SA),People & Blogs,2013," (1,000.00)", -   , -   , -   , -   ," 20,782,949.00 "," 19,076,934.00 "," 77,012,808.00 "," 37,569,191.00 "," 116,286,878.00 "," 5,770.00 "," 1,371.00 "," 8,277.00 ", -   ," 47,405.00 "," 246,596.00 "," 223,999.00 "," 66,000.00 "," 13,000.00 "," 6,000.00 "," 5,000.00 "," 4,000.00 "
679,Koorama," 555,000.00 "," 19,104,505.00 ", 175.00 ,Saudi Arabia (SA),People & Blogs,2017," 1,000.00 "," 2,000,418.00 ", 750.00 ," 4,500.00 ", -   , -   ," 116,104,013.00 "," 92,800,091.00 "," 23,302,304.00 "," 8,245.00 "," 19,866.00 "," 429,091.00 "," 18,645,685.00 ", -   , -   ," 389,547.00 "," 144,453.00 "," 9,000.00 "," 11,000.00 "," 7,000.00 "," 3,000.00 "," 33,000.00 "
680,Abo Kab," 554,000.00 "," 113,755,472.00 ", 305.00 ,Saudi Arabia (SA),Entertainment,2018," 3,000.00 "," 1,045,461.00 ", 392.00 ," 2,350.00 ", -   , -   , -   , -   , -   , -   , -   ," 101,431,969.00 "," 12,323,503.00 ", -   , -   , -   , -   , -   , -   , -   ," 514,000.00 "," 40,000.00 "
681,Shahad Alghamdi78," 549,000.00 "," 42,174,274.00 ", 237.00 ,Saudi Arabia (SA),People & Blogs,2018," 1,000.00 "," 157,336.00 ", 59.00 , 354.00 , -   , -   , -   , -   , -   , -   , -   , -   ," 42,174,274.00 ", -   , -   , -   , -   , -   , -   , -   , -   ," 549,000.00 "
682,Filmmer | فيلمر يتحدّث," 546,000.00 "," 33,054,663.00 ", 197.00 ,Saudi Arabia (SA),Film & Animation,2016, -   ," 47,630.00 ", 17.00 , 107.00 , -   , -   , -   ," 9,307,550.00 "," 8,718,367.00 "," 8,126,870.00 "," 4,782,251.00 "," 1,378,155.00 "," 741,470.00 ", -   , -   , -   ," 257,000.00 "," 142,000.00 "," 102,000.00 "," 42,000.00 "," 5,000.00 "," 2,000.00 "
683,جوجو عبداللطيف Ja," 545,000.00 "," 49,794,428.00 ", 175.00 ,Saudi Arabia (SA),Entertainment,2017," 9,000.00 "," 1,788,325.00 ", 670.00 ," 4,019.00 ", -   , -   , -   , -   , -   , -   , -   ," 20,380,892.00 "," 29,413,536.00 ", -   , -   , -   , -   , -   , -   , -   ," 347,000.00 "," 198,000.00 "
684,Pascal," 543,000.00 "," 575,542.00 ", 42.00 ,Saudi Arabia (SA),People & Blogs,2006," (1,000.00)"," 14,525.00 ", 5.00 , 32.00 , -   , -   ," 181,962,502.00 "," 181,962,502.00 ", -   , -   , -   ," 222,811.00 "," 352,731.00 ", -   , -   , -   , -   , -   ," 553,000.00 "," 7,000.00 "," 3,000.00 ", -   
685,مستر بتيته," 543,000.00 "," 250,146,275.00 ", 746.00 ,Saudi Arabia (SA),general,2016," 10,000.00 "," 2,469,465.00 ", 926.00 ," 5,560.00 ", -   , -   , -   , -   , -   , -   , -   ," 236,801,650.00 "," 13,344,625.00 ", -   , -   , -   , -   , -   , -   , -   ," 493,000.00 "," 50,000.00 "
686,معتصم النهار : القناة الرسمية," 542,000.00 "," 254,169,401.00 ", 656.00 ,Saudi Arabia (SA),Entertainment,2017, -   ," 131,447.00 ", 49.00 , 295.00 , -   , -   ," 93,058,970.00 "," 75,110,122.00 "," 55,690,283.00 "," 23,254,019.00 "," 3,876,636.00 "," 1,643,153.00 "," 1,536,218.00 ", -   , -   ," 204,730.00 "," 187,270.00 "," 87,000.00 "," 50,000.00 "," 7,000.00 "," 1,000.00 "," 5,000.00 "
687,Special Joker," 541,000.00 "," 112,700,579.00 ", 854.00 ,Saudi Arabia (SA),Gaming,2011," 1,000.00 "," 304,082.00 ", 114.00 , 684.00 , -   ," 48,275,868.00 "," 21,953,825.00 "," 13,392,203.00 "," 11,082,677.00 "," 5,372,470.00 "," 3,577,644.00 "," 4,084,291.00 "," 4,961,601.00 ", -   ," 265,908.00 "," 133,400.00 "," 59,692.00 "," 32,000.00 "," 13,000.00 "," 6,000.00 "," 15,000.00 "," 16,000.00 "
688,سـجـه Sjh Hd I," 537,000.00 "," 208,458,254.00 ", 128.00 ,Saudi Arabia (SA),Music,2015, -   ," 432,800.00 ", 162.00 , 973.00 , -   ," 96,592,802.00 "," 67,165,778.00 "," 29,704,487.00 "," 17,143,192.00 "," 26,384,668.00 "," 10,744,520.00 "," 8,206,484.00 "," 5,285,659.00 ", -   ," 219,910.00 "," 141,349.00 "," 70,741.00 "," 33,000.00 "," 47,000.00 "," 14,000.00 "," 7,000.00 "," 4,000.00 "
689,Omar Explains (‫عمر يشرح‬‎)," 537,000.00 "," 20,442,357.00 ", 16.00 ,Saudi Arabia (SA),Education,2010, -   ," 49,113.00 ", 18.00 , 110.00 , -   , -   ," 10,740,512.00 "," 3,167,461.00 "," 2,484,991.00 "," 2,115,262.00 "," 1,100,833.00 "," 434,210.00 "," 399,088.00 ", -   , -   ," 402,310.00 "," 110,690.00 "," 28,000.00 "," 2,000.00 "," 2,000.00 "," 6,000.00 "," 2,000.00 "
